filename,width,height,class,xmin,ymin,xmax,ymax
car (472).JPEG,259,194,scratch,108,77,171,102
car (473).jpeg,276,183,intense_damage,9,38,260,162
car (474).JPEG,259,194,scratch,113,61,187,89
car (475).jpeg,299,168,dent,88,46,163,74
car (475).jpeg,299,168,intense_damage,70,83,218,117
car (476).JPEG,363,139,intense_damage,154,2,279,139
car (477).JPEG,259,194,scratch,51,103,100,124
car (477).JPEG,259,194,intense_damage,48,35,239,88
car (477).JPEG,259,194,scratch,154,93,176,128
car (477).JPEG,259,194,scratch,105,94,149,124
car (477).JPEG,259,194,scratch,42,129,83,154
car (477).JPEG,259,194,scratch,197,130,257,141
car (477).JPEG,259,194,scratch,191,92,246,115
car (478).JPEG,259,194,dent,123,65,202,130
car (479).JPEG,286,176,intense_damage,109,113,124,127
car (479).JPEG,286,176,intense_damage,172,113,180,123
car (480).JPEG,275,183,intense_damage,57,49,159,137
car (481).JPEG,194,259,intense_damage,123,110,194,220
car (482).JPEG,276,183,intense_damage,94,90,149,137
car (482).JPEG,276,183,dent,164,89,223,110
car (483).JPEG,263,192,intense_damage,123,45,251,172
car (484).JPEG,389,129,intense_damage,54,39,187,125
car (485).jpeg,259,194,intense_damage,114,87,241,152
car (486).JPEG,259,194,intense_damage,47,28,177,172
car (487).JPEG,274,184,scratch,68,1,170,97
car (487).JPEG,274,184,scratch,120,95,256,171
car (487).JPEG,274,184,scratch,2,3,92,27
car (488).jpg,299,168,dent,79,99,133,124
car (488).jpg,299,168,dent,9,100,63,123
car (489).JPEG,266,190,intense_damage,37,22,151,136
car (49).JPEG,310,163,intense_damage,27,68,131,144
car (490).JPEG,259,194,intense_damage,96,72,238,167
car (491).JPEG,225,225,intense_damage,119,76,204,171
car (492).JPEG,259,194,intense_damage,73,113,164,153
car (493).JPEG,275,183,intense_damage,54,6,166,134
car (494).JPEG,259,194,intense_damage,90,47,212,150
car (495).JPEG,300,168,dent,51,16,77,81
car (496).JPEG,275,183,intense_damage,74,66,200,144
car (497).JPEG,269,187,intense_damage,21,53,197,119
car (498).JPEG,259,195,dent,63,31,100,55
car (498).JPEG,259,195,dent,65,61,95,97
car (498).JPEG,259,195,dent,179,0,197,15
car (499).jpeg,261,193,intense_damage,105,62,176,164
car (5).jpg,612,433,intense_damage,155,248,484,375
car (5).jpg,612,433,dent,90,157,172,248
car (50).JPEG,300,168,intense_damage,121,47,241,132
car (500).JPEG,314,160,intense_damage,67,80,133,114
car (501).JPEG,259,194,intense_damage,164,110,237,164
car (502).JPEG,277,182,intense_damage,18,75,105,121
car (503).JPEG,259,194,intense_damage,76,66,194,173
car (504).JPEG,267,189,intense_damage,141,83,192,132
car (505).JPEG,261,193,intense_damage,7,134,245,176
car (506).JPEG,259,194,intense_damage,2,76,110,159
car (507).JPEG,259,194,intense_damage,9,46,241,169
car (508).JPEG,269,187,intense_damage,0,79,158,172
car (509).JPEG,300,168,intense_damage,95,36,152,60
car (51).JPEG,268,188,intense_damage,103,49,188,168
car (510).JPEG,299,168,dent,153,80,178,112
car (511).JPEG,259,194,intense_damage,146,120,201,160
car (512).JPEG,263,191,intense_damage,0,17,154,140
car (512).JPEG,263,191,intense_damage,152,30,254,143
car (513).JPEG,276,183,intense_damage,93,45,242,155
car (514).JPEG,258,195,intense_damage,38,95,193,184
car (516).JPEG,286,176,intense_damage,131,41,260,74
car (517).JPEG,225,225,intense_damage,59,71,199,131
car (519).JPEG,275,183,intense_damage,49,43,197,137
car (52).JPEG,259,194,intense_damage,40,74,164,142
car (520).JPEG,259,194,intense_damage,94,45,214,144
car (521).JPEG,252,200,intense_damage,75,27,190,147
car (522).JPEG,299,168,intense_damage,99,33,232,153
car (523).JPEG,275,183,intense_damage,88,44,174,102
car (524).JPEG,259,194,scratch,114,61,205,81
car (524).JPEG,259,194,dent,49,64,102,97
car (524).JPEG,259,194,dent,136,58,213,84
car (524).JPEG,259,194,scratch,1,141,32,158
car (524).JPEG,259,194,scratch,1,96,82,122
car (524).JPEG,259,194,scratch,48,70,113,84
car (525).JPEG,259,194,scratch,82,62,112,112
car (526).JPEG,275,183,intense_damage,101,22,192,122
car (527).JPEG,299,168,scratch,142,126,219,144
car (527).JPEG,299,168,scratch,176,88,209,147
car (527).JPEG,299,168,dent,112,92,197,142
car (527).JPEG,299,168,intense_damage,28,22,253,105
car (527).JPEG,299,168,scratch,130,91,191,103
car (528).JPEG,284,178,intense_damage,107,47,262,134
car (529).JPEG,275,183,dent,104,39,180,98
car (529).JPEG,275,183,dent,166,27,228,83
car (53).JPEG,212,238,intense_damage,35,116,164,211
car (530).JPEG,295,171,intense_damage,65,80,153,150
car (531).JPEG,259,194,intense_damage,88,76,149,136
car (532).JPEG,251,201,intense_damage,87,68,189,145
car (533).JPEG,259,194,scratch,51,9,143,28
car (534).JPEG,275,183,intense_damage,82,104,234,156
car (535).JPEG,267,189,intense_damage,32,67,202,142
car (536).JPEG,259,194,intense_damage,77,60,192,154
car (537).JPEG,259,194,dent,157,35,221,70
car (538).jpeg,276,183,intense_damage,109,31,238,157
car (538).jpeg,276,183,dent,10,11,102,87
car (538).jpeg,276,183,scratch,147,132,220,155
car (538).jpeg,276,183,scratch,201,97,227,129
car (539).JPEG,259,194,intense_damage,43,85,202,157
car (54).JPEG,300,168,dent,68,95,145,143
car (54).JPEG,300,168,dent,0,11,39,58
car (54).JPEG,300,168,dent,58,17,132,63
car (540).jpeg,259,195,intense_damage,106,73,164,136
car (541).JPEG,259,194,intense_damage,91,36,222,162
car (542).JPEG,276,183,intense_damage,56,55,210,152
car (543).JPEG,259,194,intense_damage,114,72,203,170
car (544).JPEG,225,225,intense_damage,71,136,215,200
car (545).JPEG,269,188,intense_damage,51,47,218,145
car (546).JPEG,259,194,intense_damage,9,95,189,175
car (547).JPEG,300,168,scratch,127,84,164,106
car (547).JPEG,300,168,dent,161,50,261,84
car (548).JPEG,258,196,intense_damage,19,54,249,176
car (549).JPEG,259,194,intense_damage,56,16,259,181
car (55).jpeg,275,183,intense_damage,81,73,244,148
car (550).JPEG,259,194,intense_damage,40,16,223,139
car (551).JPEG,300,168,intense_damage,58,42,254,140
car (552).JPEG,268,188,intense_damage,60,65,180,125
car (553).JPEG,259,194,dent,59,96,168,184
car (553).JPEG,259,194,intense_damage,125,25,235,98
car (554).JPEG,275,183,intense_damage,118,36,230,118
car (555).JPEG,259,194,intense_damage,120,24,208,96
car (555).JPEG,259,194,intense_damage,11,83,145,156
car (557).JPEG,259,194,dent,123,66,181,109
car (557).JPEG,259,194,dent,90,79,109,103
car (558).JPEG,259,194,intense_damage,114,65,221,174
car (559).JPEG,269,188,intense_damage,62,21,176,145
car (56).JPEG,259,194,intense_damage,68,86,226,164
car (560).JPEG,304,166,intense_damage,96,51,226,143
car (561).JPEG,194,259,intense_damage,45,141,92,175
car (562).JPEG,259,194,intense_damage,81,36,168,135
car (562).JPEG,259,194,dent,196,86,248,134
car (563).JPEG,264,191,scratch,69,119,135,140
car (563).JPEG,264,191,intense_damage,46,87,147,147
car (563).JPEG,264,191,dent,87,45,213,89
car (563).JPEG,264,191,scratch,50,142,120,169
car (564).JPEG,265,190,dent,76,85,180,129
car (565).jpeg,299,168,intense_damage,73,4,251,101
car (565).jpeg,299,168,dent,97,85,151,121
car (565).jpeg,299,168,dent,187,77,242,121
car (566).JPEG,259,194,intense_damage,38,49,196,135
car (567).JPEG,259,194,intense_damage,19,33,99,145
car (567).JPEG,259,194,dent,99,85,130,112
car (567).JPEG,259,194,intense_damage,102,22,178,78
car (568).JPEG,284,177,dent,50,100,69,123
car (569).JPEG,299,168,scratch,125,90,144,116
car (569).JPEG,299,168,scratch,143,76,164,125
car (569).JPEG,299,168,scratch,189,73,230,115
car (569).JPEG,299,168,dent,69,66,173,107
car (569).JPEG,299,168,scratch,120,72,143,82
car (569).JPEG,299,168,scratch,49,110,102,137
car (569).JPEG,299,168,scratch,92,88,120,99
car (57).JPEG,259,194,intense_damage,96,89,133,137
car (57).JPEG,259,194,intense_damage,131,53,181,109
car (570).JPEG,231,219,scratch,91,116,123,147
car (571).JPEG,337,150,dent,103,34,190,114
car (572).JPEG,287,176,dent,135,122,184,159
car (572).JPEG,287,176,dent,100,71,143,102
car (572).JPEG,287,176,scratch,141,110,164,136
car (573).JPEG,259,194,intense_damage,60,18,227,157
car (574).JPEG,259,194,intense_damage,31,72,134,141
car (576).JPEG,260,194,intense_damage,90,44,171,136
car (577).JPEG,261,193,dent,134,59,248,103
car (577).JPEG,261,193,dent,160,0,204,51
car (578).JPEG,275,183,intense_damage,117,42,236,147
car (579).JPEG,278,181,intense_damage,37,35,150,117
car (58).JPEG,275,183,intense_damage,44,87,128,149
car (580).JPEG,259,194,intense_damage,179,59,213,177
car (580).JPEG,259,194,dent,131,81,185,173
car (580).JPEG,259,194,dent,41,121,166,154
car (581).JPEG,298,169,scratch,205,39,249,70
car (581).JPEG,298,169,scratch,242,15,279,34
car (581).JPEG,298,169,scratch,215,1,241,22
car (581).JPEG,298,169,scratch,80,92,174,150
car (582).JPEG,259,195,intense_damage,27,66,123,164
car (583).JPEG,259,194,intense_damage,170,62,239,154
car (585).JPEG,269,188,intense_damage,44,88,182,161
car (585).JPEG,269,188,scratch,57,114,79,128
car (585).JPEG,269,188,scratch,99,118,123,135
car (587).JPEG,251,201,intense_damage,122,131,224,192
car (588).JPEG,269,187,intense_damage,101,43,237,179
car (59).JPEG,295,171,intense_damage,117,22,168,60
car (590).JPEG,299,168,intense_damage,186,63,299,149
car (590).JPEG,299,168,scratch,183,114,235,139
car (591).JPEG,284,177,dent,198,1,249,61
car (591).JPEG,284,177,dent,87,0,196,77
car (591).JPEG,284,177,dent,21,4,163,75
car (592).JPEG,259,194,dent,86,81,135,122
car (593).jpeg,266,189,dent,82,116,154,150
car (594).JPEG,300,168,intense_damage,85,32,266,127
car (595).JPEG,259,194,intense_damage,110,74,231,133
car (596).JPEG,284,177,intense_damage,0,75,93,118
car (597).JPEG,275,183,intense_damage,123,77,249,139
car (598).JPEG,259,194,scratch,76,118,156,148
car (599).JPEG,275,183,scratch,0,60,46,91
car (599).JPEG,275,183,scratch,140,54,172,101
car (599).JPEG,275,183,scratch,165,121,196,140
car (6).jpg,1500,1117,dent,280,323,692,627
car (6).jpg,1500,1117,dent,720,338,1471,742
car (60).JPEG,254,198,intense_damage,29,65,210,197
car (600).JPEG,300,168,dent,144,38,247,119
car (601).JPEG,275,183,scratch,41,50,204,92
car (601).JPEG,275,183,scratch,186,94,248,133
car (601).JPEG,275,183,intense_damage,80,92,170,146
car (602).JPEG,231,218,dent,95,144,133,184
car (602).JPEG,231,218,scratch,63,158,94,179
car (603).JPEG,259,194,intense_damage,75,42,147,85
car (603).JPEG,259,194,intense_damage,171,36,237,77
car (604).JPEG,259,194,intense_damage,69,30,156,68
car (605).JPEG,275,183,scratch,199,64,217,77
car (606).JPEG,275,184,dent,89,70,155,116
car (606).JPEG,275,184,dent,161,85,214,116
car (607).JPEG,308,164,intense_damage,179,57,246,108
car (607).JPEG,308,164,intense_damage,179,117,214,149
car (608).JPEG,259,194,intense_damage,26,32,159,73
car (609).JPEG,225,225,scratch,54,129,105,142
car (609).JPEG,225,225,scratch,139,118,178,139
car (61).JPEG,275,183,intense_damage,97,29,198,158
car (610).JPEG,299,168,intense_damage,115,30,190,71
car (611).JPEG,259,194,dent,124,85,233,126
car (612).JPEG,310,163,intense_damage,139,5,229,52
car (612).JPEG,310,163,intense_damage,215,53,309,119
car (612).JPEG,310,163,dent,124,63,174,108
car (612).JPEG,310,163,dent,57,71,102,112
car (613).JPEG,300,168,intense_damage,103,68,229,126
car (614).JPEG,275,183,scratch,131,69,168,125
car (615).JPEG,259,195,dent,83,104,142,134
car (615).JPEG,259,195,dent,211,83,249,116
car (615).JPEG,259,195,dent,32,98,98,132
car (615).JPEG,259,195,intense_damage,9,126,223,176
car (616).JPEG,260,194,scratch,76,56,112,77
car (616).JPEG,260,194,scratch,94,68,189,122
car (617).JPEG,259,194,intense_damage,53,29,166,63
car (617).JPEG,259,194,intense_damage,116,91,252,172
car (617).JPEG,259,194,dent,76,70,130,108
car (617).JPEG,259,194,dent,20,50,59,102
car (618).JPEG,258,196,dent,168,61,206,99
car (618).JPEG,258,196,dent,87,65,168,102
car (619).JPEG,275,183,intense_damage,145,100,201,144
car (62).JPEG,259,194,intense_damage,9,70,91,142
car (620).JPEG,268,188,dent,151,87,183,105
car (620).JPEG,268,188,dent,206,91,218,101
car (620).JPEG,268,188,dent,57,76,100,91
car (621).JPEG,274,184,scratch,112,108,158,140
car (623).jpeg,194,260,dent,72,56,146,151
car (624).JPEG,274,184,dent,132,31,238,86
car (625).JPEG,254,198,intense_damage,15,72,116,178
car (626).JPEG,183,275,intense_damage,85,37,145,147
car (627).jpeg,179,282,dent,68,114,120,195
car (628).JPEG,300,168,intense_damage,167,15,217,63
car (629).JPEG,219,230,scratch,125,89,214,207
car (63).JPEG,259,194,scratch,123,107,157,149
car (63).JPEG,259,194,intense_damage,21,47,227,191
car (630).JPEG,269,187,dent,125,73,161,98
car (631).JPEG,309,163,intense_damage,4,101,106,139
car (631).JPEG,309,163,intense_damage,131,55,213,117
car (632).JPEG,259,194,intense_damage,73,103,101,147
car (633).JPEG,259,194,dent,54,78,92,122
car (634).JPEG,300,168,scratch,117,93,193,125
car (634).JPEG,300,168,scratch,32,34,87,81
car (634).JPEG,300,168,scratch,79,61,123,136
car (634).JPEG,300,168,scratch,76,46,223,79
car (635).JPEG,260,194,dent,10,123,95,163
car (636).JPEG,259,194,dent,66,77,105,127
car (636).JPEG,259,194,dent,154,106,197,143
car (637).JPEG,259,194,scratch,163,108,201,132
car (637).JPEG,259,194,dent,127,86,169,111
car (638).JPEG,318,159,intense_damage,51,37,134,92
car (638).JPEG,318,159,dent,206,48,313,106
car (638).JPEG,318,159,dent,78,98,132,128
car (639).JPEG,259,194,intense_damage,156,26,229,98
car (639).JPEG,259,194,intense_damage,57,74,161,145
car (64).JPEG,299,168,dent,170,71,231,109
car (640).jpeg,259,194,dent,175,73,232,99
car (640).jpeg,259,194,dent,172,58,204,82
car (640).jpeg,259,194,dent,159,96,198,127
car (641).JPEG,299,168,intense_damage,191,67,250,130
car (642).JPEG,300,168,dent,108,50,162,70
car (642).JPEG,300,168,dent,149,63,181,110
car (642).JPEG,300,168,dent,191,59,254,89
car (643).JPEG,259,194,scratch,86,75,176,95
car (644).JPEG,300,168,dent,195,69,224,101
car (644).JPEG,300,168,dent,235,41,260,63
car (644).JPEG,300,168,dent,87,124,150,151
car (644).JPEG,300,168,dent,150,64,196,90
car (644).JPEG,300,168,dent,151,101,201,128
car (645).JPEG,259,194,scratch,106,89,237,133
car (646).JPEG,259,194,dent,144,38,170,76
car (647).JPEG,259,194,intense_damage,114,62,154,124
car (648).JPEG,259,194,dent,91,96,125,131
car (648).JPEG,259,194,dent,134,102,163,122
car (649).JPEG,259,194,intense_damage,139,87,248,142
car (649).JPEG,259,194,dent,29,5,106,55
car (649).JPEG,259,194,intense_damage,157,49,205,88
car (65).JPEG,272,185,intense_damage,107,75,212,140
car (650).JPEG,259,194,dent,102,76,140,145
car (650).JPEG,259,194,dent,67,51,109,85
car (650).JPEG,259,194,scratch,69,108,102,132
car (651).JPEG,269,188,intense_damage,129,105,183,135
car (651).JPEG,269,188,scratch,152,74,221,100
car (651).JPEG,269,188,dent,98,78,136,106
car (651).JPEG,269,188,scratch,193,106,204,130
car (653).JPEG,275,183,dent,226,0,269,47
car (653).JPEG,275,183,dent,0,1,126,62
car (653).JPEG,275,183,dent,28,115,143,157
car (654).JPEG,275,183,dent,66,30,229,119
car (655).JPEG,259,194,intense_damage,204,29,222,69
car (655).JPEG,259,194,dent,109,107,126,132
car (655).JPEG,259,194,dent,140,84,166,103
car (656).JPEG,309,163,dent,147,122,182,152
car (656).JPEG,309,163,dent,109,22,164,121
car (656).JPEG,309,163,dent,166,49,193,111
car (656).JPEG,309,163,dent,219,63,275,137
car (657).JPEG,275,183,intense_damage,134,96,187,132
car (658).jpeg,259,194,scratch,93,82,125,110
car (658).jpeg,259,194,scratch,90,58,119,77
car (658).jpeg,259,194,scratch,2,6,20,85
car (659).JPEG,259,195,intense_damage,63,70,119,129
car (66).JPEG,204,247,dent,86,154,150,198
car (660).JPEG,259,194,scratch,132,56,160,80
car (660).JPEG,259,194,scratch,158,97,205,113
car (661).JPEG,290,174,scratch,125,66,154,80
car (661).JPEG,290,174,scratch,160,74,172,107
car (662).JPEG,231,218,scratch,60,159,95,176
car (662).JPEG,231,218,dent,96,141,135,191
car (663).JPEG,259,194,dent,70,37,204,159
car (664).JPEG,184,274,scratch,43,89,72,119
car (664).JPEG,184,274,scratch,58,125,84,154
car (665).JPEG,267,189,dent,128,74,163,134
car (666).JPEG,275,183,dent,118,74,157,105
car (667).JPEG,275,183,scratch,0,65,33,86
car (667).JPEG,275,183,scratch,144,73,170,90
car (667).JPEG,275,183,scratch,169,123,193,136
car (667).JPEG,275,183,scratch,137,60,161,68
car (667).JPEG,275,183,scratch,155,88,165,108
car (668).JPEG,259,194,scratch,93,28,119,41
car (668).JPEG,259,194,scratch,110,63,143,75
car (668).JPEG,259,194,scratch,135,36,149,55
car (668).JPEG,259,194,scratch,105,83,140,96
car (668).JPEG,259,194,scratch,99,92,190,141
car (669).JPEG,275,183,scratch,134,77,163,120
car (67).JPEG,300,168,intense_damage,137,87,261,146
car (670).JPEG,259,194,scratch,122,47,148,68
car (670).JPEG,259,194,scratch,58,88,79,99
car (670).JPEG,259,194,scratch,71,98,83,116
car (670).JPEG,259,194,scratch,70,138,82,153
car (670).JPEG,259,194,scratch,147,86,169,100
car (670).JPEG,259,194,scratch,72,61,88,82
car (671).JPEG,296,170,scratch,158,78,189,113
car (672).JPEG,275,183,scratch,132,131,185,151
car (672).JPEG,275,183,dent,139,79,205,121
car (673).JPEG,263,192,scratch,145,131,163,139
car (673).JPEG,263,192,dent,121,21,187,114
car (673).JPEG,263,192,scratch,125,128,137,139
car (675).JPEG,260,194,scratch,91,74,173,122
car (675).JPEG,260,194,scratch,74,49,105,74
car (676).JPEG,275,183,scratch,117,65,191,160
car (676).JPEG,275,183,scratch,43,51,151,85
car (676).JPEG,275,183,scratch,156,74,262,105
car (677).JPEG,357,141,scratch,173,47,245,64
car (678).JPEG,300,168,dent,143,70,209,101
car (679).JPEG,299,168,scratch,139,55,167,141
car (679).JPEG,299,168,scratch,184,82,204,109
car (68).JPEG,269,187,intense_damage,33,66,182,144
car (680).JPEG,275,184,scratch,121,85,166,115
car (681).JPEG,275,183,scratch,245,72,275,84
car (681).JPEG,275,183,scratch,200,64,224,82
car (682).JPEG,288,175,intense_damage,156,69,198,129
car (683).JPEG,300,168,dent,82,101,127,136
car (684).JPEG,259,194,scratch,154,130,208,156
car (684).JPEG,259,194,scratch,72,96,99,135
car (686).JPEG,275,183,scratch,32,46,104,62
car (686).JPEG,275,183,scratch,144,98,201,167
car (687).JPEG,259,194,scratch,129,35,148,48
car (687).JPEG,259,194,scratch,123,75,142,88
car (687).JPEG,259,194,scratch,115,50,147,68
car (687).JPEG,259,194,scratch,105,115,133,138
car (688).JPEG,274,184,scratch,108,114,159,136
car (69).JPEG,259,194,dent,65,51,121,80
car (69).JPEG,259,194,intense_damage,140,48,184,82
car (690).JPEG,289,175,scratch,123,92,174,116
car (690).JPEG,289,175,scratch,186,84,236,140
car (691).JPEG,194,259,dent,69,115,110,190
car (692).JPEG,275,183,dent,68,10,142,147
car (693).jpeg,275,183,dent,173,81,242,156
car (695).JPEG,300,168,scratch,121,51,152,98
car (695).JPEG,300,168,dent,159,24,198,48
car (695).JPEG,300,168,scratch,159,110,239,147
car (696).JPEG,300,168,dent,72,89,114,118
car (697).JPEG,214,236,dent,59,77,139,135
car (698).JPEG,269,188,dent,137,42,190,79
car (699).JPEG,269,188,dent,230,112,250,132
car (7).jpg,262,192,intense_damage,108,97,234,156
car (70).JPEG,259,194,intense_damage,110,88,229,136
car (700).JPEG,275,183,dent,125,20,195,151
car (701).JPEG,259,194,dent,114,100,146,121
car (702).JPEG,275,183,dent,181,11,212,50
car (702).JPEG,275,183,dent,86,69,139,122
car (703).JPEG,300,168,dent,70,48,106,67
car (703).JPEG,300,168,dent,137,39,196,75
car (704).JPEG,275,183,dent,112,68,165,129
car (706).JPEG,227,222,dent,68,67,94,123
car (706).JPEG,227,222,dent,112,90,185,141
car (707).JPEG,260,194,dent,94,34,164,148
car (708).JPEG,259,194,scratch,50,49,119,67
car (708).JPEG,259,194,scratch,49,109,159,138
car (709).JPEG,275,183,scratch,160,58,217,152
